L1,L2,C1,C2,Omega_1,Omega_2,Omega_3
6.077324e-09,4.077630e-09,7.686313e-09,3.292128e-07,1.463136e+08,1.145021e+08,2.729341e+07
1.052042e-09,2.915493e-07,1.298529e-09,5.565950e-07,8.555738e+08,5.136201e+07,2.482415e+06
1.145126e-07,1.970382e-09,2.014123e-07,3.920487e-08,6.584615e+06,1.617406e+07,1.137771e+08
9.233049e-09,9.347714e-09,2.461274e-09,2.084348e-08,2.097720e+08,1.563599e+08,7.164108e+07
3.136528e-09,5.247317e-08,3.723512e-09,2.534693e-07,2.926167e+08,7.000275e+07,8.670990e+06
2.209693e-07,2.697554e-07,3.490997e-09,3.802092e-07,3.600471e+07,2.427119e+07,3.122509e+06
3.866472e-09,2.174611e-07,1.235740e-07,1.340375e-07,4.574872e+07,8.382781e+06,5.857281e+06
7.408148e-08,9.905270e-07,1.716262e-07,9.192459e-09,8.868565e+06,1.037574e+07,1.047975e+07
9.330828e-07,1.008844e-09,5.219852e-07,8.111770e-07,1.432883e+06,1.835946e+06,3.495669e+07
3.178271e-09,2.194055e-08,6.887039e-07,1.160980e-09,2.137412e+07,1.853334e+08,1.981362e+08
1.014043e-07,7.430155e-07,5.131631e-07,2.292322e-08,4.383734e+06,7.346368e+06,7.662373e+06
1.004369e-08,7.317731e-09,3.009752e-08,6.184387e-07,5.751591e+07,4.479823e+07,1.486495e+07
8.752037e-09,2.838787e-08,1.949750e-08,8.577571e-08,7.655189e+07,4.116867e+07,2.026523e+07
4.453915e-09,5.563065e-09,2.382992e-08,5.681758e-08,9.706614e+07,7.711243e+07,5.624728e+07
1.475685e-07,1.794432e-09,5.618552e-09,2.238034e-08,3.472889e+07,3.861032e+07,1.577986e+08
1.214021e-08,5.861629e-08,2.004204e-08,3.590364e-08,6.410854e+07,3.314820e+07,2.179825e+07
8.100608e-07,1.070630e-07,1.555773e-07,5.378249e-07,2.816878e+06,3.005973e+06,4.167348e+06
1.077087e-07,2.134195e-08,5.642210e-08,1.060055e-08,1.282773e+07,2.946740e+07,6.648423e+07
9.166726e-09,5.134746e-09,3.608918e-07,1.561283e-07,1.738619e+07,2.532993e+07,3.531830e+07
1.068127e-08,5.135749e-08,2.590559e-09,3.453680e-07,1.901042e+08,7.917615e+07,7.508567e+06
2.050109e-08,3.610921e-08,3.273353e-08,5.509953e-09,3.860247e+07,6.120129e+07,7.089524e+07
5.145208e-09,2.278499e-09,3.032802e-07,1.226708e-08,2.531492e+07,1.068880e+08,1.891494e+08
3.104145e-07,1.578500e-08,5.275190e-09,1.203360e-07,2.471212e+07,2.462950e+07,2.294457e+07
1.187076e-07,1.436463e-07,1.903410e-07,4.113327e-09,6.652650e+06,3.076821e+07,4.113923e+07
2.074786e-08,2.067743e-09,5.757452e-09,1.767718e-08,9.149517e+07,1.004596e+08,1.654037e+08
4.703986e-07,3.139079e-08,3.898475e-09,1.551405e-08,2.335176e+07,2.529125e+07,4.531441e+07
1.062533e-09,1.418048e-07,5.604184e-07,9.777542e-09,4.098005e+07,2.698824e+07,2.685590e+07
1.063137e-08,1.323990e-09,3.654141e-08,5.248010e-07,5.073559e+07,4.948147e+07,3.793676e+07
9.537539e-09,3.560283e-07,3.458689e-08,6.298110e-08,5.505872e+07,1.106904e+07,6.678096e+06
3.949527e-07,2.938578e-09,3.330674e-09,9.234175e-07,2.757156e+07,2.751906e+07,1.919695e+07
6.991173e-09,2.723412e-08,2.764237e-09,5.352559e-08,2.274769e+08,1.054321e+08,2.619164e+07
4.692091e-07,1.691760e-08,1.787996e-09,6.189830e-08,3.452499e+07,3.440533e+07,3.090233e+07
1.241675e-07,8.426550e-07,1.164607e-08,2.869501e-08,2.629701e+07,1.117397e+07,6.430902e+06
1.216811e-08,4.734643e-07,2.526397e-07,1.241081e-09,1.803589e+07,4.083289e+07,4.125307e+07
2.457139e-08,1.368751e-07,4.952190e-07,3.124370e-07,9.065390e+06,5.686159e+06,4.835668e+06
4.056735e-08,1.909504e-09,7.892372e-09,3.894497e-08,5.588663e+07,5.989499e+07,1.159616e+08
1.236615e-07,2.934314e-08,3.359489e-08,4.406860e-08,1.551480e+07,1.851633e+07,2.780879e+07
7.871568e-08,3.503118e-07,2.168717e-08,1.103574e-08,2.420293e+07,1.785177e+07,1.608318e+07
1.286202e-07,1.511828e-07,1.106542e-07,7.981707e-08,8.382266e+06,8.779236e+06,9.103344e+06
6.469456e-08,1.972516e-09,3.762094e-08,1.305329e-09,2.026989e+07,1.090413e+08,6.232034e+08
3.487143e-07,2.239204e-07,5.514584e-07,1.773772e-09,2.280388e+06,3.142748e+07,5.017695e+07
1.010438e-08,3.679726e-07,5.388195e-08,8.818828e-07,4.285716e+07,7.217156e+06,1.755443e+06
2.224925e-09,1.421837e-07,3.932905e-08,1.053618e-07,1.069019e+08,1.554983e+07,8.170216e+06
9.769520e-08,1.756488e-07,9.766053e-09,1.709923e-08,3.237456e+07,2.426013e+07,1.824690e+07
1.049743e-08,8.834142e-09,1.141938e-08,1.951899e-07,9.133502e+07,6.924548e+07,2.408181e+07
8.507916e-07,8.343193e-09,2.084280e-09,2.891987e-07,2.374709e+07,2.371651e+07,2.035803e+07
1.677049e-08,1.065164e-07,1.281703e-07,2.583594e-09,2.156917e+07,5.659303e+07,6.028088e+07
5.516349e-07,3.555832e-07,1.565966e-07,6.161412e-08,3.402381e+06,4.992877e+06,6.755994e+06
6.864996e-07,7.109326e-08,1.708896e-07,5.020610e-07,2.919591e+06,3.217641e+06,5.293069e+06
8.668034e-08,9.223012e-08,1.276793e-09,1.180694e-08,9.505596e+07,6.964965e+07,3.030365e+07
9.553401e-07,7.895633e-08,2.553393e-08,3.799167e-09,6.402685e+06,1.709832e+07,5.773808e+07
2.996941e-07,8.476079e-09,7.262977e-08,4.518237e-08,6.778032e+06,1.079339e+07,5.109966e+07
1.734524e-08,1.137045e-09,3.561201e-08,1.939502e-07,4.023571e+07,4.240617e+07,6.733890e+07
1.148811e-07,5.662056e-07,1.331109e-09,7.478049e-09,8.086657e+07,3.604666e+07,1.536805e+07
2.156642e-08,1.995276e-09,7.522274e-08,5.533989e-08,2.482769e+07,3.648484e+07,9.516547e+07
6.742453e-08,1.458262e-09,1.095776e-08,3.655778e-09,3.679003e+07,7.277320e+07,4.331040e+08
1.747511e-09,4.913063e-08,1.127527e-09,1.790409e-09,7.124045e+08,1.685515e+08,1.066222e+08
7.298420e-07,5.247552e-07,8.727846e-09,2.177484e-08,1.252945e+07,1.131061e+07,9.355008e+06
5.596715e-07,2.678336e-09,8.420220e-09,4.025940e-07,1.456705e+07,1.468351e+07,3.045326e+07
4.853591e-09,2.189958e-08,1.919406e-08,6.121930e-09,1.036060e+08,8.973921e+07,8.636504e+07
1.272459e-07,1.041025e-08,1.197878e-07,6.915447e-09,8.099754e+06,3.333340e+07,1.178581e+08
6.719917e-07,4.393745e-08,7.094450e-08,8.211642e-08,4.579928e+06,6.057909e+06,1.664821e+07
3.221545e-08,2.652517e-08,5.820467e-09,6.421683e-08,7.302792e+07,5.647966e+07,2.422961e+07
5.100493e-08,1.705970e-09,2.992822e-07,5.249937e-09,8.093819e+06,6.063856e+07,3.341467e+08
1.772588e-07,1.417808e-08,1.387498e-08,9.804293e-08,2.016415e+07,2.073064e+07,2.682151e+07
1.444409e-07,8.445227e-07,6.152920e-07,4.113306e-08,3.354395e+06,5.121136e+06,5.365359e+06
4.840427e-08,9.846669e-08,4.182269e-09,2.911497e-08,7.028331e+07,4.314913e+07,1.867657e+07
1.309023e-08,3.319427e-08,2.425014e-08,4.323926e-07,5.612665e+07,3.067427e+07,8.346978e+06
1.046142e-07,1.710220e-07,9.036683e-07,9.049756e-07,3.252371e+06,2.832601e+06,2.541883e+06
3.138019e-07,3.163399e-08,3.957708e-09,1.742344e-09,2.837595e+07,4.891780e+07,1.346964e+08
4.391986e-08,4.061157e-08,6.855656e-09,3.889709e-08,5.762952e+07,4.505224e+07,2.516034e+07
1.469886e-09,2.416506e-09,1.078695e-07,6.317734e-09,7.941616e+07,2.076373e+08,2.559325e+08
1.620847e-07,2.652134e-09,6.612628e-09,9.305294e-07,3.054513e+07,3.040572e+07,2.012969e+07
7.507807e-09,1.226568e-07,1.136389e-07,6.068497e-09,3.423576e+07,3.651826e+07,3.665335e+07
1.924170e-09,2.978581e-07,3.080596e-09,3.137912e-09,4.107343e+08,4.632360e+07,3.270957e+07
1.297633e-08,2.484235e-09,6.378106e-08,7.561456e-09,3.475987e+07,9.781668e+07,2.307283e+08
5.507636e-08,1.224393e-09,9.900639e-07,7.770690e-09,4.282386e+06,4.799663e+07,3.241976e+08
8.235452e-07,7.484068e-07,2.598703e-08,3.307704e-08,6.835620e+06,6.611506e+06,6.355764e+06
9.343951e-07,5.433411e-07,3.251084e-07,8.685476e-07,1.814348e+06,1.691337e+06,1.455683e+06
5.690292e-08,1.209728e-09,7.306175e-09,2.366684e-09,4.904420e+07,9.811309e+07,5.909981e+08
2.013511e-07,3.196037e-09,7.710387e-07,6.181702e-09,2.537961e+06,2.823470e+07,2.249780e+08
9.875321e-07,8.303318e-07,3.022767e-09,1.615650e-09,1.830299e+07,2.285747e+07,2.730238e+07
3.374418e-07,3.837927e-07,6.375114e-07,2.717738e-07,2.156039e+06,2.697516e+06,3.096334e+06
8.142314e-09,6.877099e-09,5.680095e-07,2.393277e-08,1.470443e+07,5.384420e+07,7.794726e+07
8.688103e-08,1.008710e-08,3.519589e-09,3.463332e-07,5.718624e+07,5.440454e+07,1.691881e+07
2.524102e-08,9.989896e-09,1.088820e-07,5.858238e-08,1.907517e+07,2.729843e+07,4.133672e+07
3.400598e-09,1.540879e-08,8.035351e-08,1.502305e-07,6.049506e+07,3.186734e+07,2.078436e+07
7.741763e-08,2.420007e-07,3.171073e-08,7.074815e-07,2.018259e+07,1.015636e+07,2.416763e+06
4.367034e-09,1.800461e-07,3.361321e-07,4.529796e-09,2.610067e+07,3.483145e+07,3.501618e+07
1.722154e-07,1.581302e-09,8.561755e-09,5.987131e-07,2.604249e+07,2.610845e+07,3.249999e+07
4.180011e-07,5.966956e-07,3.370280e-09,5.666593e-08,2.664271e+07,1.760129e+07,5.438292e+06
3.470690e-09,1.026938e-08,6.036082e-07,1.397567e-08,2.184814e+07,7.299441e+07,8.347215e+07
7.524929e-07,6.263144e-08,1.270169e-07,3.427333e-08,3.234581e+06,6.741914e+06,2.158369e+07
9.242995e-07,3.637466e-08,2.197597e-07,9.394937e-08,2.218808e+06,3.976990e+06,1.710620e+07
3.618703e-07,1.626110e-09,1.585951e-08,2.053441e-07,1.320014e+07,1.366973e+07,5.472477e+07
7.769199e-09,4.448526e-09,4.464920e-08,1.020040e-09,5.369144e+07,2.864847e+08,4.694436e+08
4.564923e-09,4.805301e-09,1.022327e-09,2.955962e-08,4.629012e+08,3.286345e+08,8.390548e+07
8.746076e-08,3.746057e-08,2.824408e-07,5.911924e-08,6.362527e+06,1.279638e+07,2.124948e+07
7.485902e-08,8.102093e-07,1.907532e-09,1.386552e-08,8.368393e+07,2.595766e+07,9.434813e+06
2.257955e-09,1.773112e-09,2.980608e-07,9.585008e-09,3.854694e+07,1.634432e+08,2.425692e+08
5.375845e-08,7.928667e-08,3.940925e-07,3.602329e-09,6.870329e+06,4.588647e+07,5.917090e+07
1.652496e-08,9.615473e-09,1.785764e-07,1.201502e-09,1.840847e+07,1.790348e+08,2.942067e+08
4.871940e-09,2.081409e-07,2.802547e-07,1.927811e-09,2.706279e+07,4.951691e+07,4.992167e+07
4.429886e-08,5.349942e-09,6.109406e-08,1.376736e-07,1.922225e+07,2.181693e+07,3.684684e+07
8.853004e-07,6.189043e-07,1.712011e-07,3.745822e-08,2.568629e+06,4.650917e+06,6.567720e+06
8.320259e-08,7.741213e-08,1.416916e-08,7.675397e-08,2.912457e+07,2.281508e+07,1.297314e+07
5.503568e-09,5.870868e-09,3.226697e-07,3.946699e-07,2.373006e+07,2.225366e+07,2.077456e+07
1.532754e-07,4.751282e-07,2.714741e-09,1.240606e-07,4.902295e+07,2.447467e+07,4.118867e+06
1.484550e-08,3.041148e-09,2.333853e-07,4.642050e-08,1.698892e+07,3.799901e+07,8.416400e+07
1.650372e-07,8.926794e-07,2.902272e-09,1.270857e-08,4.569199e+07,2.000374e+07,9.388666e+06
1.177460e-09,1.761160e-08,2.705685e-09,5.726307e-08,5.602583e+08,1.435272e+08,3.148932e+07
1.201392e-07,1.161981e-08,1.438937e-07,1.215010e-09,7.605658e+06,7.936807e+07,2.661403e+08
3.994056e-09,9.734064e-08,1.846357e-07,1.434216e-09,3.682435e+07,8.327103e+07,8.463415e+07
1.096302e-07,1.157161e-08,6.579631e-09,8.770563e-08,3.723353e+07,3.671579e+07,3.138987e+07
3.080953e-07,8.625757e-07,1.549059e-07,2.489285e-09,4.577450e+06,1.867270e+07,2.158063e+07
2.853203e-08,7.130482e-09,1.980562e-09,1.104432e-09,1.330269e+08,1.988646e+08,3.563452e+08
2.035463e-07,1.088937e-07,3.141354e-07,1.394793e-09,3.954668e+06,4.800913e+07,8.114164e+07
1.316119e-09,1.044563e-08,1.405809e-07,5.096369e-09,7.351724e+07,1.314820e+08,1.370573e+08
6.020469e-07,1.234899e-07,3.147906e-09,6.620433e-07,2.297069e+07,2.097439e+07,3.497366e+06
1.846112e-07,1.596981e-09,1.752807e-08,3.870833e-08,1.757939e+07,2.109794e+07,1.271885e+08
1.186039e-09,1.715850e-07,7.023915e-09,1.009594e-08,3.464661e+08,3.738105e+07,2.402630e+07
9.392549e-08,1.864157e-08,4.166781e-09,1.342233e-08,5.054846e+07,5.285694e+07,6.321858e+07
7.439219e-07,6.626657e-08,9.927426e-07,5.920477e-08,1.163638e+06,4.700102e+06,1.596520e+07
7.696334e-08,8.207360e-08,7.343837e-09,2.021644e-07,4.206264e+07,2.978775e+07,7.763292e+06
1.187438e-08,2.010005e-08,1.598340e-07,3.894112e-09,2.295408e+07,9.070295e+07,1.130309e+08
3.436553e-09,4.958557e-08,7.229923e-08,2.401568e-07,6.344124e+07,1.842263e+07,9.163785e+06
1.575903e-08,5.318858e-07,6.092365e-09,6.548686e-09,1.020569e+08,2.405316e+07,1.694391e+07
9.144843e-09,2.689032e-08,2.308950e-08,7.024789e-08,6.881841e+07,3.996140e+07,2.300835e+07
1.755917e-08,2.404350e-08,3.043247e-09,1.980234e-07,1.367979e+08,8.955351e+07,1.449249e+07
8.309524e-08,4.580350e-08,4.184954e-07,4.402242e-09,5.362491e+06,4.219986e+07,7.042288e+07
1.848460e-09,1.294192e-07,6.599083e-08,2.565290e-08,9.054264e+07,2.030778e+07,1.735531e+07
9.862034e-08,1.870588e-07,1.118180e-09,6.969967e-09,9.522716e+07,6.027178e+07,2.769463e+07
1.023165e-09,4.769489e-09,1.956417e-08,9.639047e-07,2.235097e+08,9.488417e+07,1.474847e+07
2.870195e-08,7.798564e-08,1.220964e-08,1.210958e-07,5.341864e+07,2.907040e+07,1.029030e+07
7.671729e-07,2.406332e-07,2.295074e-07,4.568256e-09,2.383170e+06,1.488388e+07,3.016109e+07
1.956882e-09,1.312829e-08,2.150471e-08,9.447835e-08,1.541526e+08,6.151615e+07,2.839421e+07
3.530673e-08,1.630905e-08,2.201405e-07,1.209924e-08,1.134283e+07,4.110058e+07,7.118796e+07
8.271943e-09,2.523806e-08,8.994375e-07,5.620417e-09,1.159340e+07,7.309391e+07,8.396297e+07
5.143766e-07,2.077829e-09,1.967795e-09,6.345347e-08,3.143181e+07,3.185120e+07,8.708982e+07
5.044170e-07,1.263786e-07,6.330458e-08,5.584422e-09,5.596127e+06,1.757616e+07,3.764212e+07
3.550114e-07,1.815619e-07,6.799228e-08,5.433168e-07,6.436489e+06,5.553407e+06,3.183912e+06
2.039533e-09,2.123562e-09,4.911686e-09,6.508190e-07,3.159507e+08,2.219776e+08,2.689908e+07
7.427360e-07,3.520879e-09,7.249435e-08,2.167044e-08,4.309538e+06,8.962190e+06,1.144829e+08
3.024977e-09,2.452579e-07,2.554266e-09,6.692703e-07,3.597542e+08,3.978512e+07,2.468242e+06
2.910944e-07,5.272366e-08,1.078984e-08,3.009371e-08,1.784332e+07,1.913659e+07,2.510495e+07
7.784240e-07,8.131874e-08,8.572337e-07,2.430735e-08,1.224172e+06,7.014853e+06,2.249240e+07
4.000484e-07,6.788935e-08,4.329016e-09,6.124726e-08,2.402974e+07,2.299013e+07,1.550800e+07
5.340428e-07,1.002204e-08,1.018117e-08,3.696445e-09,1.356167e+07,2.603401e+07,1.642971e+08
9.138976e-08,9.250461e-07,1.724442e-09,6.040921e-08,7.965755e+07,2.422410e+07,4.230257e+06
1.397805e-08,2.028503e-07,5.756073e-08,4.723889e-09,3.525442e+07,3.250270e+07,3.230445e+07
1.970686e-07,6.793196e-08,4.854164e-09,1.304345e-08,3.233211e+07,3.266034e+07,3.359438e+07
4.176624e-09,2.146981e-07,4.400378e-07,3.052222e-07,2.332611e+07,5.035042e+06,3.906410e+06
3.402697e-08,4.361241e-07,3.525276e-08,1.821888e-07,2.887300e+07,8.485847e+06,3.547596e+06
4.820760e-09,4.107702e-07,1.114704e-08,3.704742e-09,1.364151e+08,2.941694e+07,2.563431e+07
1.778877e-07,2.541740e-07,1.588733e-09,5.188737e-09,5.948419e+07,4.362190e+07,2.753617e+07
5.175104e-08,6.930611e-08,3.437866e-08,1.073638e-07,2.370806e+07,1.781072e+07,1.159272e+07
5.091341e-09,6.430646e-09,2.373558e-07,4.910924e-09,2.876630e+07,1.343079e+08,1.779472e+08
2.674064e-09,2.390724e-07,9.601541e-07,3.668938e-08,1.973530e+07,1.081914e+07,1.067739e+07
1.863811e-09,1.308867e-09,3.017496e-08,8.264206e-07,1.333447e+08,1.040521e+08,3.040546e+07
1.005127e-07,4.061026e-07,1.506390e-07,7.855618e-08,8.126823e+06,6.183078e+06,5.598761e+06
5.857427e-09,1.643340e-09,7.388915e-07,1.668679e-07,1.520044e+07,3.129513e+07,6.038788e+07
1.892962e-08,1.084850e-09,2.136476e-07,6.931251e-07,1.572462e+07,1.749131e+07,3.646778e+07
1.432126e-08,8.816973e-09,2.720596e-09,1.350797e-08,1.602054e+08,1.381490e+08,9.163158e+07
1.358061e-09,3.509254e-07,8.130384e-08,2.018615e-08,9.516668e+07,1.324900e+07,1.188135e+07
1.800927e-07,3.100100e-09,2.066907e-09,8.375735e-08,5.183122e+07,5.202102e+07,6.205842e+07
2.190511e-08,7.684170e-07,2.316371e-07,2.347292e-08,1.403858e+07,7.705025e+06,7.445912e+06
6.675612e-08,8.787723e-08,2.032880e-07,3.099631e-09,8.584175e+06,4.602347e+07,6.059082e+07
8.546637e-08,5.241798e-09,1.613689e-07,7.704394e-07,8.515153e+06,9.089939e+06,1.573586e+07
7.960319e-08,1.825599e-09,3.584788e-09,3.937021e-07,5.919746e+07,5.879597e+07,3.730040e+07
1.190521e-09,3.724545e-07,2.488713e-08,6.395161e-08,1.837148e+08,1.222245e+07,6.479442e+06
3.119147e-08,8.029272e-09,4.908459e-09,1.414628e-08,8.081827e+07,8.364692e+07,9.382981e+07
4.655838e-08,1.634308e-07,1.521645e-07,2.702633e-09,1.188076e+07,4.234781e+07,4.758165e+07
1.162015e-08,8.656505e-09,4.600798e-09,1.522675e-09,1.367658e+08,2.076254e+08,2.754388e+08
2.178427e-07,1.682653e-09,8.772278e-08,2.255136e-08,7.233896e+06,1.593499e+07,1.623366e+08
1.557750e-09,4.364520e-09,7.904841e-07,7.305479e-09,2.849735e+07,1.527317e+08,1.770955e+08
1.386804e-07,8.120472e-09,1.530482e-09,6.682357e-08,6.864017e+07,6.747437e+07,4.292838e+07
1.879537e-09,2.181736e-09,9.548235e-08,9.746925e-07,7.464710e+07,5.321094e+07,2.168528e+07
2.626444e-08,2.873002e-08,2.137227e-08,3.955254e-09,4.220760e+07,7.381156e+07,9.380908e+07
5.650554e-07,6.818303e-09,6.659154e-07,2.378746e-07,1.630215e+06,3.158640e+06,2.483063e+07
7.113850e-08,6.581227e-08,1.343087e-09,2.784544e-09,1.023047e+08,8.977162e+07,7.387024e+07
1.457397e-09,3.152384e-08,3.379149e-08,1.594504e-09,1.424976e+08,1.411126e+08,1.410482e+08
2.907075e-08,1.487540e-08,8.064054e-09,1.381283e-07,6.531233e+07,5.464921e+07,2.206096e+07
8.248865e-07,9.613066e-07,1.273811e-09,3.197229e-09,3.084966e+07,2.479138e+07,1.803774e+07
7.092395e-09,8.195409e-09,1.723861e-07,3.271486e-07,2.859910e+07,2.407058e+07,1.931266e+07
1.786263e-08,2.358137e-07,2.098536e-07,8.724779e-09,1.633312e+07,2.169343e+07,2.204643e+07
7.040058e-09,3.288601e-08,4.367948e-08,4.257867e-09,5.702603e+07,8.034779e+07,8.450810e+07
8.377614e-07,1.608635e-07,4.701834e-07,1.185490e-08,1.593332e+06,9.305870e+06,2.289931e+07
1.867647e-08,6.771492e-08,4.778429e-08,1.421893e-08,3.347419e+07,3.250093e+07,3.222733e+07
9.837106e-09,4.113081e-07,1.002112e-09,1.353006e-09,3.184991e+08,6.422179e+07,4.239031e+07
3.773129e-07,4.198499e-08,1.076398e-09,1.139051e-07,4.962068e+07,4.729275e+07,1.446043e+07
3.202713e-08,2.052104e-08,2.619114e-07,1.183787e-07,1.091852e+07,1.527794e+07,2.028913e+07
7.792964e-08,5.388065e-07,3.844849e-09,2.595607e-07,5.777088e+07,2.068729e+07,2.674017e+06
2.800215e-09,6.340374e-08,2.710142e-08,1.263802e-07,1.147911e+08,2.601661e+07,1.117128e+07
5.579591e-09,2.288295e-08,8.544346e-07,3.587935e-08,1.448303e+07,3.194280e+07,3.489970e+07
5.694509e-09,9.021701e-08,2.946377e-08,7.906608e-07,7.720185e+07,1.915867e+07,3.744214e+06
2.372789e-07,8.057741e-07,5.798963e-07,9.695787e-07,2.695847e+06,1.625445e+06,1.131363e+06
3.454893e-08,3.199809e-09,1.299918e-07,7.317664e-09,1.492192e+07,6.183790e+07,2.066578e+08
1.250282e-07,6.901542e-08,8.689683e-08,2.518998e-09,9.593873e+06,4.588192e+07,7.584257e+07
2.607992e-09,2.753687e-07,6.442781e-08,3.414383e-09,7.714543e+07,3.330834e+07,3.261269e+07
7.489867e-07,8.067935e-09,2.321743e-08,5.305751e-07,7.583258e+06,7.706007e+06,1.528429e+07
1.648211e-08,9.545966e-09,8.846704e-08,2.836407e-08,2.618803e+07,4.229443e+07,6.077232e+07
2.227213e-07,9.385642e-08,4.617648e-08,6.425400e-07,9.860722e+06,8.562874e+06,4.072095e+06
5.188673e-09,2.486743e-07,4.542421e-08,1.834516e-09,6.513706e+07,4.726469e+07,4.681917e+07
2.268891e-07,7.189453e-09,1.752913e-09,1.124597e-08,5.014331e+07,5.307544e+07,1.112125e+08
1.218996e-09,2.832562e-09,1.052080e-08,2.138912e-07,2.792380e+08,1.568885e+08,4.062691e+07
8.194048e-08,2.631651e-09,1.607169e-07,2.863370e-09,8.714049e+06,6.483094e+07,3.642898e+08
2.630492e-08,1.847986e-07,5.733927e-08,2.032707e-08,2.574871e+07,1.776664e+07,1.631599e+07
3.877579e-08,2.096816e-08,2.697216e-07,2.007500e-07,9.778265e+06,1.205963e+07,1.541317e+07
6.791296e-08,1.440838e-07,9.355691e-08,4.196491e-07,1.254544e+07,7.852360e+06,4.066768e+06
1.762646e-07,6.532534e-07,1.117072e-08,5.520716e-07,2.253600e+07,1.049292e+07,1.665181e+06
8.140162e-07,6.909532e-09,2.685952e-09,3.370223e-08,2.138624e+07,2.212839e+07,6.553094e+07
4.162589e-08,9.369482e-08,5.074338e-09,5.193481e-07,6.880635e+07,3.834772e+07,4.533284e+06
3.825560e-09,5.816182e-09,4.353654e-08,1.537003e-07,7.748641e+07,5.529068e+07,3.344596e+07
1.556781e-07,3.503135e-08,6.673667e-07,3.057064e-07,3.102444e+06,5.000945e+06,9.663162e+06
1.374403e-07,3.270667e-09,2.079979e-07,1.152105e-08,5.914440e+06,2.551506e+07,1.629055e+08
1.725097e-09,6.128527e-09,3.601150e-09,5.223846e-07,4.012108e+08,1.886845e+08,1.767367e+07
4.406025e-09,3.754918e-07,1.109768e-07,5.417064e-07,4.522311e+07,5.345887e+06,2.217266e+06
4.843370e-08,1.190742e-08,2.322925e-09,3.215267e-09,9.427761e+07,1.108540e+08,1.616153e+08
2.571764e-09,1.795358e-08,2.638861e-07,1.913183e-09,3.838630e+07,1.601567e+08,1.706264e+08
4.304050e-09,5.518841e-07,1.266619e-08,1.750006e-09,1.354373e+08,3.419572e+07,3.217779e+07
1.173847e-09,1.137916e-09,3.456017e-09,1.415818e-08,4.964852e+08,3.946100e+08,2.491387e+08
1.712961e-09,7.247412e-07,3.990361e-07,3.298710e-07,3.824901e+07,2.760920e+06,2.045203e+06
8.272711e-07,4.150016e-09,4.874976e-07,3.437542e-07,1.574671e+06,2.442562e+06,2.647592e+07
5.433072e-07,3.545628e-07,3.136682e-08,1.029985e-08,7.660234e+06,1.198497e+07,1.654772e+07
3.084002e-08,2.191632e-09,1.140118e-09,5.528670e-07,1.686428e+08,1.631200e+08,2.872803e+07
5.077041e-07,3.824284e-08,3.226713e-08,2.826043e-09,7.812940e+06,2.655012e+07,9.619124e+07
1.953669e-08,8.719522e-07,2.186879e-08,6.083532e-09,4.837958e+07,1.535185e+07,1.373017e+07
6.752350e-07,1.513328e-09,1.671940e-08,3.078092e-09,9.411571e+06,2.384187e+07,4.633323e+08
4.929349e-09,2.760663e-07,2.750998e-08,1.356407e-07,8.587368e+07,1.247396e+07,5.167712e+06
6.517782e-09,4.892828e-08,9.426232e-08,8.733097e-07,4.034419e+07,1.455972e+07,4.837666e+06
1.635982e-09,1.411637e-08,1.042202e-08,4.397915e-07,2.421781e+08,7.896548e+07,1.269156e+07
4.818494e-07,3.197547e-08,2.016517e-08,2.109028e-08,1.014480e+07,1.374013e+07,3.850795e+07
2.599553e-07,3.559764e-09,4.088772e-08,3.322244e-07,9.699609e+06,1.020951e+07,2.907861e+07
2.002996e-07,3.369930e-09,5.523298e-08,7.507472e-08,9.507376e+06,1.242155e+07,6.286989e+07
1.043514e-07,6.306007e-09,1.416522e-07,8.565691e-09,8.225065e+06,3.344859e+07,1.360635e+08
2.567931e-08,1.281769e-07,4.075798e-07,1.250973e-08,9.774667e+06,2.314105e+07,2.497302e+07
1.636363e-07,1.328670e-08,7.280492e-09,6.312655e-08,2.897209e+07,2.942588e+07,3.452912e+07
1.996132e-09,4.584869e-08,9.449168e-07,4.130109e-09,2.302547e+07,7.129332e+07,7.267010e+07
9.916202e-07,8.690416e-08,4.314315e-09,1.757336e-09,1.528873e+07,2.724928e+07,8.091933e+07
6.123355e-09,5.310368e-08,2.640299e-09,2.842361e-07,2.487017e+08,8.033804e+07,8.139506e+06
2.931791e-09,6.431596e-08,5.371079e-08,4.947801e-08,7.968980e+07,2.402927e+07,1.772697e+07
1.967433e-07,1.365773e-09,9.647439e-07,1.526214e-08,2.295324e+06,1.832941e+07,2.190297e+08
5.562570e-08,5.689438e-08,3.435960e-09,3.297844e-09,7.233329e+07,7.267351e+07,7.300461e+07
2.330299e-08,2.507075e-09,1.232543e-09,1.337401e-08,1.865921e+08,1.852881e+08,1.726973e+08
2.671919e-07,2.153266e-07,1.225870e-07,2.217022e-07,5.525431e+06,5.123863e+06,4.576844e+06
6.851629e-09,2.972098e-08,3.642378e-09,1.296252e-09,2.001753e+08,1.691173e+08,1.611105e+08
4.033178e-08,1.930520e-09,2.638247e-08,2.831913e-09,3.065622e+07,9.618871e+07,4.276839e+08
8.637656e-07,1.003813e-08,1.161895e-08,4.667332e-07,9.982026e+06,1.004730e+07,1.460963e+07
5.912840e-09,5.038960e-08,1.895271e-07,2.302544e-08,2.987214e+07,2.941236e+07,2.935794e+07
