L1,L2,C1,C2,Omega_1,Omega_2,Omega_3
8.010863e-07,1.315213e-07,1.355381e-07,5.589215e-07,3.034797e+06,3.135219e+06,3.688302e+06
3.148665e-07,2.092249e-09,1.548645e-09,4.972972e-09,4.528568e+07,5.168831e+07,3.100169e+08
2.195518e-08,3.503503e-07,1.719441e-09,1.461396e-07,1.627563e+08,3.975544e+07,4.419416e+06
2.930851e-08,7.526447e-09,5.704638e-09,2.193782e-09,7.733731e+07,1.308969e+08,2.460981e+08
6.380142e-07,3.553514e-07,3.196279e-08,2.621630e-09,7.002651e+06,2.038345e+07,3.276312e+07
1.518413e-07,1.008035e-08,3.472093e-07,1.415312e-08,4.355213e+06,2.131068e+07,8.372130e+07
1.601896e-07,1.443575e-08,9.623078e-07,1.070130e-07,2.546982e+06,7.711257e+06,2.544263e+07
4.307736e-08,6.281435e-08,1.894938e-07,3.143205e-07,1.106822e+07,8.937590e+06,7.116791e+06
5.671373e-07,6.971509e-09,1.170386e-09,1.017365e-07,3.881425e+07,3.879914e+07,3.754899e+07
1.440071e-09,4.050968e-09,6.912172e-09,5.030132e-09,3.169574e+08,2.501036e+08,2.215292e+08
6.793687e-09,6.581951e-07,1.475204e-09,3.936810e-07,3.158793e+08,3.198740e+07,1.964493e+06
1.037942e-07,5.196416e-07,2.209037e-09,4.286598e-08,6.604074e+07,2.763212e+07,6.700260e+06
4.673892e-08,1.769629e-07,4.430295e-09,1.264908e-07,6.949352e+07,3.231650e+07,6.683892e+06
1.469423e-09,2.620012e-09,2.042041e-07,5.370354e-08,5.772904e+07,7.583449e+07,8.430376e+07
1.406038e-09,1.229463e-07,1.668889e-09,3.466803e-09,6.528115e+08,8.448784e+07,4.843705e+07
8.648707e-09,3.308879e-08,2.344578e-09,1.119181e-07,2.220711e+08,1.021425e+08,1.643272e+07
3.179603e-07,1.111876e-08,5.561126e-09,6.466215e-08,2.378111e+07,2.436038e+07,3.729467e+07
1.611610e-08,5.305864e-07,3.060804e-09,9.125170e-08,1.423811e+08,2.485254e+07,4.544661e+06
1.173874e-08,2.120697e-07,7.866842e-07,7.206421e-09,1.040612e+07,2.501394e+07,2.558002e+07
2.655250e-08,1.162358e-08,2.859856e-08,5.160325e-09,3.628902e+07,7.740834e+07,1.291194e+08
1.566089e-09,8.429690e-09,1.839981e-09,3.548123e-08,5.890947e+08,2.391462e+08,5.782223e+07
4.570682e-09,1.841825e-08,2.065774e-08,1.664686e-07,1.029125e+08,4.865198e+07,1.805966e+07
1.064321e-08,2.969282e-08,2.267522e-08,1.067452e-09,6.437066e+07,1.559439e+08,1.776234e+08
6.502293e-07,5.372925e-07,4.944871e-08,1.418632e-07,5.576853e+06,4.792232e+06,3.622094e+06
2.908899e-09,4.579899e-08,1.448329e-09,2.482933e-07,4.871941e+08,1.194070e+08,9.377553e+06
2.518127e-08,3.139701e-07,1.778849e-09,9.721829e-07,1.494141e+08,4.075028e+07,1.810014e+06
4.327826e-08,1.832327e-07,2.262194e-09,5.796377e-07,1.010649e+08,4.426254e+07,3.068458e+06
4.006040e-07,1.907690e-08,1.302234e-07,3.204979e-08,4.378222e+06,9.625132e+06,4.044209e+07
1.481018e-07,1.441002e-07,1.029662e-08,3.249493e-09,2.560781e+07,3.722294e+07,4.621255e+07
1.005248e-07,1.415731e-07,1.879717e-07,2.974960e-09,7.274734e+06,3.755552e+07,4.872694e+07
2.417204e-09,4.476395e-07,3.652512e-08,3.467608e-09,1.064260e+08,2.648781e+07,2.538171e+07
7.482061e-08,2.135952e-09,2.491507e-09,1.253425e-09,7.324168e+07,1.248300e+08,6.111603e+08
1.195985e-08,1.934700e-09,7.243540e-09,8.832322e-08,1.074389e+08,1.036856e+08,7.649900e+07
1.185620e-09,6.589206e-08,2.049801e-07,1.478876e-07,6.414628e+07,1.317332e+07,1.013019e+07
3.470345e-07,1.030997e-07,1.850744e-09,1.558889e-09,3.945849e+07,5.123916e+07,7.887941e+07
6.932174e-07,9.409741e-07,9.688326e-09,2.159553e-08,1.220228e+07,9.565383e+06,7.015025e+06
4.325876e-09,8.719961e-07,3.519559e-07,1.570894e-09,2.562824e+07,2.701231e+07,2.701900e+07
9.375161e-08,2.183371e-09,5.065752e-09,9.536927e-08,4.588690e+07,4.655088e+07,6.929980e+07
5.323598e-08,3.224549e-07,5.401395e-08,1.690716e-08,1.864852e+07,1.437753e+07,1.354348e+07
1.092393e-09,1.132926e-07,5.795906e-07,1.546098e-09,3.974202e+07,7.529661e+07,7.555804e+07
1.545652e-09,4.322067e-08,2.204316e-07,5.011736e-08,5.417604e+07,2.338925e+07,2.148623e+07
2.738639e-07,9.121583e-07,3.428957e-07,5.960591e-08,3.263260e+06,4.074851e+06,4.288646e+06
5.783915e-09,4.195966e-09,1.900427e-08,4.677524e-07,9.538134e+07,7.407295e+07,2.257231e+07
4.471708e-08,4.582563e-08,9.340142e-07,7.609454e-08,4.893127e+06,1.252864e+07,1.693437e+07
1.054062e-08,7.183204e-09,5.997051e-09,1.861635e-08,1.257761e+08,1.115298e+08,8.647561e+07
1.643939e-09,9.129148e-08,1.088756e-09,5.465220e-09,7.474666e+08,1.088661e+08,4.476938e+07
1.028406e-09,2.022600e-08,1.675783e-07,4.152881e-09,7.617434e+07,1.077498e+08,1.091114e+08
3.210158e-09,3.492467e-09,3.586217e-07,9.509373e-08,2.947260e+07,4.455281e+07,5.487290e+07
7.086422e-07,5.055869e-09,9.380108e-08,5.308427e-08,3.878668e+06,6.429026e+06,6.104065e+07
8.529842e-08,1.900784e-07,4.899983e-09,9.459512e-09,4.891389e+07,3.354086e+07,2.358301e+07
3.307316e-08,1.875442e-07,1.959169e-07,1.610503e-08,1.242299e+07,1.745234e+07,1.819564e+07
6.174279e-07,1.965823e-08,1.154767e-07,7.902045e-07,3.745068e+06,3.947042e+06,8.023393e+06
1.855222e-08,4.452250e-08,4.990138e-07,1.900345e-08,1.039312e+07,2.942876e+07,3.437906e+07
1.413800e-09,1.305465e-08,1.090186e-08,8.239747e-08,2.547157e+08,8.472684e+07,3.049021e+07
1.244078e-08,4.906318e-09,1.293513e-07,1.336103e-09,2.492820e+07,2.087844e+08,3.905729e+08
1.095033e-08,6.028072e-07,1.067197e-08,1.092938e-08,9.250475e+07,1.737089e+07,1.232007e+07
6.832953e-09,8.293199e-07,1.086151e-08,2.150212e-07,1.160782e+08,1.075506e+07,2.368091e+06
2.444362e-08,1.030455e-09,1.546442e-07,1.673574e-07,1.626486e+07,2.209991e+07,7.614878e+07
7.499903e-09,1.111643e-09,1.306351e-09,8.203573e-07,3.194790e+08,2.983837e+08,3.311431e+07
5.701169e-08,1.420777e-07,1.303627e-07,6.997694e-08,1.159956e+07,1.050280e+07,1.002904e+07
3.283839e-09,1.860631e-07,4.609825e-08,4.160328e-07,8.127686e+07,1.128100e+07,3.594232e+06
2.864612e-09,7.803574e-07,3.434228e-09,4.862974e-08,3.188251e+08,1.995082e+07,5.133366e+06
1.648875e-09,3.616251e-08,7.872043e-09,2.939168e-08,2.775635e+08,6.526433e+07,3.067316e+07
7.468583e-07,5.175053e-09,9.181591e-07,1.216970e-07,1.207597e+06,3.517784e+06,3.984764e+07
7.539949e-09,6.703659e-09,2.241171e-09,1.509910e-07,2.432642e+08,1.783002e+08,3.143174e+07
9.515082e-09,2.250151e-09,2.148532e-08,7.346487e-08,6.993955e+07,7.150508e+07,7.777756e+07
4.520172e-08,5.679970e-09,1.441252e-07,3.122836e-09,1.238947e+07,8.018617e+07,2.374392e+08
4.240085e-07,1.140904e-08,3.122587e-09,1.616479e-08,2.748245e+07,2.962384e+07,7.363606e+07
2.137972e-08,1.250273e-07,3.843478e-09,5.988977e-07,1.103156e+08,4.229080e+07,3.654443e+06
5.486368e-09,1.938377e-09,5.870513e-09,2.636845e-08,1.762055e+08,1.674825e+08,1.398745e+08
1.959886e-08,6.201774e-09,3.428611e-08,1.704133e-08,3.857673e+07,5.835106e+07,9.727255e+07
6.919806e-09,1.710969e-09,2.832564e-08,7.414535e-08,7.142712e+07,7.518717e+07,8.878446e+07
1.499070e-09,1.122735e-07,7.884554e-07,3.320999e-07,2.908711e+07,6.133027e+06,5.178774e+06
3.045824e-07,4.556729e-08,1.814747e-07,1.093518e-09,4.253433e+06,5.125837e+07,1.416643e+08
3.138510e-08,5.453069e-07,3.383629e-08,1.683188e-09,3.068647e+07,3.288544e+07,3.300754e+07
4.225300e-07,3.315228e-08,9.763822e-08,4.295323e-07,4.923356e+06,5.252144e+06,8.380027e+06
8.447311e-07,6.229320e-09,3.615499e-07,5.144742e-07,1.809492e+06,2.352542e+06,1.766436e+07
9.404283e-08,2.067962e-07,1.710807e-07,3.304855e-08,7.883818e+06,1.095491e+07,1.209630e+07
6.144227e-09,9.285892e-07,3.134393e-08,9.664356e-09,7.205924e+07,1.203452e+07,1.055606e+07
1.743082e-08,3.246579e-09,8.211244e-07,1.214192e-09,8.358658e+06,1.997235e+08,5.036668e+08
8.036138e-09,3.494530e-08,1.503015e-08,1.955973e-09,9.099021e+07,1.159427e+08,1.209551e+08
1.553481e-08,1.201698e-07,1.390899e-08,2.733891e-09,6.802980e+07,5.679087e+07,5.517111e+07
2.274123e-09,2.114228e-07,1.797978e-07,2.696185e-09,4.945393e+07,4.197185e+07,4.188410e+07
7.127867e-08,6.258778e-07,1.339128e-08,3.900792e-07,3.236750e+07,1.052576e+07,2.023852e+06
5.597614e-07,3.187037e-08,1.926956e-09,8.345014e-08,3.044827e+07,2.995680e+07,1.939067e+07
1.290193e-09,1.542233e-07,2.787535e-08,2.107641e-07,1.667487e+08,1.616139e+07,5.546599e+06
8.556137e-07,1.643094e-09,1.479388e-09,2.118550e-07,2.810737e+07,2.817829e+07,5.359812e+07
4.413966e-09,7.258043e-07,1.092012e-07,1.708602e-08,4.554827e+07,9.627626e+06,8.979864e+06
1.238519e-07,3.420441e-09,2.256892e-08,8.016371e-07,1.891443e+07,1.891937e+07,1.909721e+07
3.631464e-08,9.787543e-09,1.353761e-07,2.416113e-09,1.426225e+07,9.559209e+07,2.056385e+08
1.137059e-08,1.372653e-08,1.317684e-09,9.409145e-07,2.583466e+08,1.740148e+08,8.799228e+06
2.011556e-07,5.796852e-09,8.923486e-08,6.318616e-08,7.463915e+06,1.142902e+07,5.225079e+07
5.888139e-08,6.548146e-07,1.489284e-09,3.354007e-08,1.067880e+08,3.134648e+07,6.747748e+06
1.022470e-09,9.772283e-07,4.751132e-07,2.912811e-07,4.537078e+07,2.379284e+06,1.874329e+06
4.695996e-09,3.176390e-07,1.060172e-07,6.151723e-07,4.481754e+07,5.857125e+06,2.262219e+06
8.396395e-09,4.414594e-07,3.248084e-07,4.252137e-07,1.914873e+07,3.474426e+06,2.308081e+06
3.561294e-08,3.287672e-07,7.262044e-07,1.422140e-08,6.218228e+06,1.402694e+07,1.462462e+07
5.951931e-09,3.582626e-09,8.217653e-08,5.406895e-08,4.521652e+07,5.671043e+07,7.184975e+07
2.267228e-07,4.630216e-08,4.904464e-08,1.165230e-09,9.483238e+06,5.672726e+07,1.361425e+08
1.539751e-08,3.834588e-09,5.251281e-07,1.398454e-07,1.112096e+07,2.169862e+07,4.318337e+07
4.786650e-09,6.330345e-07,2.333894e-07,1.733847e-07,2.991876e+07,3.969915e+06,3.018429e+06
1.022124e-07,3.738500e-09,1.385370e-09,1.137164e-08,8.403596e+07,8.742337e+07,1.533698e+08
1.374071e-08,6.722427e-07,2.992364e-07,2.517758e-08,1.559510e+07,7.922802e+06,7.686524e+06
2.126800e-09,9.780469e-08,4.194266e-09,2.408272e-07,3.348179e+08,4.926859e+07,6.515794e+06
1.051882e-08,7.160412e-09,6.762961e-09,3.666459e-08,1.185627e+08,9.953117e+07,6.171740e+07
3.745948e-08,9.562230e-09,4.368218e-09,7.050411e-07,7.817484e+07,6.999063e+07,1.217904e+07
1.227896e-07,2.308966e-09,2.367127e-09,7.718051e-08,5.865547e+07,5.899606e+07,7.490959e+07
4.425860e-09,2.019905e-09,7.356284e-08,4.576572e-07,5.542069e+07,4.947669e+07,3.289004e+07
8.182317e-09,3.348282e-08,2.094454e-08,1.698988e-08,7.638823e+07,5.058243e+07,4.192700e+07
5.371067e-08,1.151078e-09,9.838292e-09,1.498669e-07,4.350207e+07,4.443365e+07,7.613681e+07
7.852622e-09,1.193902e-08,1.568892e-09,4.402593e-09,2.849024e+08,2.090015e+08,1.379308e+08
7.065602e-09,3.726017e-09,2.633733e-07,4.480719e-07,2.318140e+07,2.363566e+07,2.447393e+07
1.450469e-07,3.424485e-07,1.515461e-09,6.695301e-07,6.744865e+07,3.683267e+07,2.088418e+06
1.357048e-07,5.276809e-08,3.874953e-09,5.842000e-09,4.360831e+07,4.772288e+07,5.695522e+07
2.068955e-08,8.362915e-08,7.721251e-07,6.333909e-08,7.911898e+06,1.279685e+07,1.373995e+07
1.656570e-09,2.076631e-08,1.709581e-08,2.072909e-09,1.879101e+08,1.553159e+08,1.524159e+08
2.373818e-09,2.976158e-08,7.195823e-08,3.803395e-07,7.651314e+07,2.267746e+07,9.399100e+06
6.071538e-09,8.190111e-09,1.894054e-09,5.652399e-07,2.948862e+08,1.927282e+08,1.469734e+07
7.825163e-07,3.142437e-07,1.098679e-08,1.925755e-07,1.078494e+07,9.366060e+06,4.065053e+06
4.934716e-09,6.749442e-09,9.218796e-07,1.275549e-07,1.482627e+07,2.763715e+07,3.408141e+07
5.186467e-08,1.070481e-07,4.112614e-09,6.751670e-09,6.847077e+07,4.961997e+07,3.719674e+07
9.228370e-07,1.563634e-07,1.610754e-07,9.364980e-09,2.593719e+06,1.023216e+07,2.613238e+07
3.300799e-09,2.104938e-09,1.058333e-08,2.659331e-07,1.691917e+08,1.348142e+08,4.226629e+07
2.494427e-07,1.195678e-09,7.748026e-09,8.634285e-09,2.274674e+07,3.125756e+07,3.112288e+08
5.174159e-07,5.771470e-09,4.556614e-09,2.963626e-08,2.059487e+07,2.199917e+07,7.646189e+07
5.099513e-08,7.493715e-08,7.863878e-08,1.997956e-07,1.579128e+07,1.186264e+07,8.172566e+06
5.970246e-09,1.366210e-07,4.562876e-08,5.075006e-08,6.058771e+07,1.708468e+07,1.200945e+07
2.982669e-08,3.914963e-07,1.920551e-07,2.836272e-09,1.321249e+07,2.914083e+07,3.000974e+07
7.035526e-07,2.768616e-08,2.970786e-07,2.654831e-08,2.187338e+06,7.490979e+06,3.688504e+07
1.381222e-08,3.276085e-08,1.199342e-08,1.380792e-09,7.769565e+07,1.316834e+08,1.486820e+08
4.680360e-08,2.096443e-08,1.676369e-08,3.746394e-08,3.570060e+07,3.569491e+07,3.568221e+07
2.312427e-09,3.768155e-08,2.139186e-07,2.876320e-08,4.496159e+07,3.140353e+07,3.037505e+07
2.241384e-07,3.078791e-08,2.755212e-07,4.739474e-08,4.024059e+06,9.849061e+06,2.617850e+07
2.012582e-09,1.977608e-08,1.388930e-08,2.096157e-07,1.891399e+08,5.935759e+07,1.553166e+07
1.107703e-07,4.233887e-07,4.399131e-09,3.016209e-09,4.530071e+07,3.234567e+07,2.798335e+07
1.357871e-09,8.731499e-08,2.808529e-09,1.705050e-07,5.120724e+08,6.388706e+07,8.195720e+06
8.026488e-09,2.976821e-09,2.655295e-08,9.156874e-08,6.849847e+07,6.644666e+07,6.056894e+07
3.603230e-08,5.892167e-08,4.828230e-07,1.387181e-09,7.581585e+06,8.725691e+07,1.106104e+08
6.428784e-09,1.533506e-07,6.558085e-08,1.445783e-09,4.870203e+07,6.651555e+07,6.715922e+07
6.543999e-07,5.736294e-07,1.051805e-08,1.191840e-07,1.205343e+07,9.178937e+06,3.824506e+06
2.919937e-07,1.179035e-07,1.049181e-09,1.189677e-07,5.713313e+07,4.843328e+07,8.443493e+06
2.058160e-09,4.123394e-08,6.349997e-08,1.244273e-09,8.747293e+07,1.375789e+08,1.396094e+08
1.361254e-07,3.628924e-07,2.365728e-08,5.489681e-08,1.762171e+07,1.100957e+07,7.084962e+06
2.274270e-08,1.378389e-08,1.930742e-07,1.135526e-09,1.509096e+07,1.557293e+08,2.527643e+08
1.079806e-08,7.193085e-07,3.531934e-08,1.519551e-09,5.120601e+07,3.066169e+07,3.024717e+07
3.495778e-09,1.307871e-07,4.608462e-07,5.059843e-08,2.491438e+07,1.278034e+07,1.229275e+07
1.027606e-09,1.951664e-08,6.649268e-09,1.800258e-09,3.825601e+08,1.853603e+08,1.687058e+08
6.758263e-07,3.889869e-09,5.442736e-09,1.016981e-09,1.648822e+07,4.143600e+07,5.027777e+08
8.186171e-08,1.401661e-08,1.242475e-09,1.455202e-09,9.915525e+07,1.247468e+08,2.214200e+08
1.035476e-07,2.674160e-07,5.527459e-09,7.887376e-07,4.179912e+07,2.216093e+07,2.177409e+06
1.537642e-07,4.758258e-07,4.540915e-07,6.615328e-07,3.784432e+06,2.428749e+06,1.782380e+06
1.838615e-08,1.528183e-09,2.575763e-07,2.305223e-07,1.453121e+07,2.031709e+07,5.327897e+07
1.802795e-07,1.912472e-08,1.102327e-09,4.223330e-09,7.093678e+07,7.574197e+07,1.112692e+08
2.587552e-09,9.008714e-08,2.784443e-09,1.723667e-09,3.725515e+08,1.006748e+08,8.024941e+07
1.252898e-07,5.556776e-09,7.616827e-09,2.434518e-07,3.237093e+07,3.216781e+07,2.718830e+07
8.776037e-08,2.562887e-08,2.562859e-09,2.109684e-08,6.667890e+07,6.212231e+07,4.300575e+07
2.215797e-08,1.423785e-09,9.994313e-08,7.984603e-09,2.124998e+07,7.573129e+07,2.965864e+08
7.952164e-07,1.659713e-07,4.328526e-09,3.026097e-09,1.704462e+07,2.416933e+07,4.462128e+07
6.183595e-09,5.298580e-09,2.544156e-08,4.104752e-08,7.972741e+07,7.446424e+07,6.780735e+07
3.224212e-08,5.221959e-08,2.208740e-07,3.303545e-09,1.184993e+07,6.031200e+07,7.613654e+07
5.320116e-09,4.220641e-07,9.615875e-09,1.095550e-09,1.398122e+08,4.877574e+07,4.650447e+07
2.708930e-07,3.630723e-08,4.453114e-07,3.599635e-08,2.879183e+06,9.886430e+06,2.766140e+07
2.291033e-08,8.994886e-07,3.870869e-08,7.358992e-07,3.357995e+07,5.429604e+06,1.229116e+06
5.215535e-09,1.560151e-07,2.712165e-08,8.121167e-08,8.407996e+07,1.746586e+07,8.883978e+06
7.450382e-09,2.235597e-09,2.956766e-07,6.122752e-08,2.130602e+07,4.511513e+07,8.547319e+07
6.091097e-08,2.277192e-08,2.106885e-08,3.099370e-07,2.791463e+07,2.461174e+07,1.190319e+07
4.143145e-09,1.297324e-08,1.230983e-09,4.024658e-07,4.428012e+08,2.181881e+08,1.383921e+07
8.100744e-07,1.909293e-07,7.333087e-08,6.621253e-08,4.102930e+06,5.358254e+06,8.893928e+06
1.781170e-08,1.106102e-09,1.035088e-09,6.290250e-08,2.328943e+08,2.278349e+08,1.198860e+08
4.436591e-08,1.620401e-09,1.844429e-09,1.661393e-07,1.105463e+08,1.091823e+08,6.094705e+07
2.558196e-09,2.067735e-08,9.158551e-07,3.251906e-09,2.065949e+07,1.152456e+08,1.219505e+08
1.053284e-07,2.045515e-08,1.917763e-07,1.304506e-07,7.036062e+06,1.011925e+07,1.935868e+07
1.367317e-09,3.347097e-07,1.534936e-07,3.308094e-07,6.902721e+07,5.327275e+06,3.005224e+06
1.856558e-09,2.392657e-08,1.274822e-09,9.226164e-08,6.500114e+08,1.756254e+08,2.128380e+07
3.900739e-08,1.525862e-09,2.927773e-07,1.357665e-09,9.357458e+06,1.351147e+08,6.947781e+08
3.044673e-09,2.163553e-08,7.613952e-07,1.777503e-08,2.076943e+07,4.829828e+07,5.099307e+07
9.888548e-07,4.317411e-09,7.086317e-08,1.854386e-07,3.777665e+06,4.431525e+06,3.534177e+07
4.188085e-07,2.313171e-07,9.749399e-07,4.042286e-07,1.564960e+06,2.320105e+06,3.270263e+06
1.084157e-07,3.885467e-07,1.938089e-08,8.589707e-08,2.181559e+07,1.128057e+07,5.473804e+06
6.397632e-09,5.519634e-09,1.130788e-07,1.536665e-07,3.717917e+07,3.589053e+07,3.433644e+07
2.300286e-07,2.792094e-08,6.293482e-07,5.855851e-08,2.628231e+06,8.506618e+06,2.473090e+07
1.478754e-09,1.944317e-07,5.224833e-07,9.117746e-07,3.597625e+07,3.920170e+06,2.375050e+06
5.334181e-09,4.601543e-07,1.417198e-07,4.814185e-08,3.637064e+07,7.731922e+06,6.718725e+06
3.288914e-08,2.538140e-09,2.723821e-09,2.008411e-07,1.056536e+08,1.024866e+08,4.429105e+07
2.259145e-09,2.575018e-07,1.691047e-08,1.040497e-07,1.617894e+08,1.626807e+07,6.109274e+06
9.018049e-08,6.922776e-09,8.887979e-08,4.682229e-08,1.116972e+07,1.832519e+07,5.554354e+07
4.960814e-07,6.181737e-07,1.108737e-07,4.517665e-08,4.263922e+06,5.287724e+06,5.983947e+06
6.666418e-07,2.559023e-07,4.112093e-08,1.077602e-08,6.039796e+06,1.126722e+07,1.904293e+07
2.636862e-09,1.013556e-07,9.575475e-09,5.756366e-07,1.990106e+08,3.195224e+07,4.140014e+06
6.027715e-08,1.243165e-09,1.381649e-07,4.955412e-07,1.095784e+07,1.226580e+07,4.028986e+07
1.570189e-09,4.044880e-08,1.397924e-08,2.078666e-09,2.134432e+08,1.146800e+08,1.090573e+08
2.561176e-07,1.240921e-07,3.688930e-08,6.969527e-09,1.028798e+07,2.118191e+07,3.400371e+07
5.396421e-07,1.373079e-07,2.680312e-07,3.545938e-07,2.629386e+06,3.110833e+06,4.531966e+06
4.255141e-09,8.788489e-07,1.959863e-09,6.010022e-09,3.462822e+08,2.768020e+07,1.375957e+07
3.176624e-09,1.938937e-08,2.175038e-09,4.873901e-09,3.804378e+08,1.716576e+08,1.028679e+08
9.589257e-07,3.664253e-08,3.235853e-09,1.842232e-08,1.795201e+07,1.910332e+07,3.848887e+07
1.934617e-08,1.170698e-07,1.777183e-08,1.138956e-08,5.393075e+07,3.249766e+07,2.738572e+07
3.804661e-08,2.486964e-08,5.829255e-08,1.155778e-08,2.123418e+07,4.059374e+07,5.898316e+07
7.408453e-08,2.325892e-08,2.798924e-07,2.825567e-09,6.944496e+06,6.060032e+07,1.233538e+08
3.792262e-07,1.949659e-07,3.705593e-08,1.824913e-08,8.435717e+06,1.193449e+07,1.676485e+07
1.638765e-07,4.483151e-07,1.079431e-08,1.552690e-07,2.377630e+07,1.272194e+07,3.790233e+06
5.862295e-07,5.957025e-07,3.598976e-09,8.328246e-07,2.177092e+07,1.536564e+07,1.419739e+06
5.685296e-09,2.170578e-09,9.532297e-07,1.920867e-07,1.358391e+07,2.821747e+07,4.897378e+07
1.391758e-09,9.628226e-08,2.552368e-08,4.003101e-07,1.677825e+08,2.065668e+07,5.093644e+06
1.293735e-07,1.470694e-08,3.897702e-09,3.069371e-07,4.453208e+07,4.246521e+07,1.488381e+07
1.535790e-08,4.671096e-07,1.764146e-07,4.846024e-09,1.921174e+07,2.096321e+07,2.101831e+07
7.667971e-07,6.521181e-09,6.262985e-07,8.649944e-07,1.443009e+06,1.886709e+06,1.331466e+07
3.325972e-09,4.668119e-08,7.057570e-09,3.276296e-09,2.064016e+08,9.453577e+07,8.086069e+07
1.614253e-09,4.465984e-09,4.453805e-09,1.099351e-08,3.729483e+08,2.277888e+08,1.427162e+08
1.642475e-08,2.216835e-09,1.592991e-09,7.752574e-07,1.954987e+08,1.836951e+08,2.412184e+07
6.873661e-08,7.623127e-07,1.178123e-09,1.347479e-09,1.111247e+08,4.375350e+07,3.120128e+07
1.704265e-09,1.563110e-08,2.228119e-09,1.140764e-08,5.131712e+08,1.759163e+08,7.488715e+07
6.176150e-08,6.042521e-07,3.225610e-07,6.191884e-08,7.084923e+06,5.376231e+06,5.169869e+06
2.159248e-09,2.201703e-08,2.578642e-07,1.773264e-09,4.237924e+07,1.532522e+08,1.600420e+08
3.870654e-09,1.959622e-07,1.108063e-09,6.624710e-09,4.828649e+08,7.260534e+07,2.775431e+07
1.227325e-08,1.646536e-08,1.160207e-08,1.323898e-07,8.380160e+07,5.711379e+07,2.141840e+07
2.762559e-07,8.386111e-09,1.253681e-09,8.987688e-09,5.373419e+07,5.650827e+07,1.151849e+08
2.185288e-09,9.213853e-09,8.343091e-09,7.564367e-08,2.341974e+08,1.080487e+08,3.787853e+07
1.083778e-09,2.667966e-07,2.720316e-08,1.493291e-09,1.841705e+08,5.135253e+07,5.010000e+07
7.045590e-08,1.736469e-07,6.191677e-09,2.765323e-09,4.787813e+07,4.629327e+07,4.563453e+07
1.964240e-09,1.094175e-07,4.368275e-07,2.981579e-07,3.413876e+07,7.117938e+06,5.536476e+06
2.998599e-09,2.408131e-08,2.409027e-08,1.566337e-09,1.176576e+08,1.584574e+08,1.628236e+08
2.831878e-07,8.952639e-09,1.990674e-07,3.801664e-08,4.211750e+06,1.035544e+07,5.420478e+07
3.311136e-09,1.674485e-09,4.403934e-08,1.975428e-08,8.281159e+07,1.212769e+08,1.738717e+08
1.166659e-08,1.081480e-07,3.025453e-09,1.222922e-07,1.683189e+08,5.316877e+07,8.695435e+06
4.157175e-07,7.741869e-09,6.795245e-08,7.290149e-08,5.949744e+06,8.194225e+06,4.209290e+07
1.891282e-07,1.012192e-09,2.606416e-08,8.515084e-08,1.424295e+07,1.623410e+07,1.077145e+08
1.557240e-08,2.264262e-09,4.336659e-09,2.909436e-08,1.216871e+08,1.218810e+08,1.232061e+08
1.119110e-07,4.287018e-07,4.240242e-08,4.385376e-07,1.451671e+07,6.916774e+06,2.306317e+06
1.301903e-08,9.184708e-08,1.330770e-08,2.345122e-09,7.597299e+07,6.915833e+07,6.813725e+07
6.570705e-08,1.124069e-08,1.934318e-09,8.027496e-07,8.870132e+07,8.206553e+07,1.052722e+07
3.398291e-07,2.729240e-09,3.001624e-08,4.459206e-08,9.901285e+06,1.275614e+07,9.064636e+07
4.118038e-09,1.387860e-08,5.885302e-08,2.605897e-09,6.423481e+07,1.492223e+08,1.662833e+08
6.716397e-09,1.546050e-07,1.309395e-09,8.483244e-09,3.372069e+08,7.392437e+07,2.761260e+07
1.721309e-07,5.706300e-07,1.684669e-07,1.031424e-09,5.872369e+06,3.623950e+07,4.121962e+07
6.125221e-08,2.254711e-08,1.130139e-08,7.066189e-08,3.800785e+07,3.499701e+07,2.505313e+07
3.061547e-08,2.191303e-08,1.954028e-09,7.571164e-08,1.292898e+08,9.997014e+07,2.455090e+07
3.014235e-09,5.176346e-09,1.613992e-08,1.400631e-07,1.433708e+08,9.184908e+07,3.713869e+07
2.673287e-09,3.040038e-08,2.880912e-08,2.839083e-07,1.139494e+08,3.400015e+07,1.076395e+07
7.631183e-09,1.954618e-08,4.588686e-09,5.320489e-07,1.689896e+08,8.993256e+07,9.806032e+06
3.501744e-08,2.229841e-09,1.862581e-08,2.542121e-07,3.915617e+07,3.933230e+07,4.200152e+07
2.987313e-07,1.349450e-08,3.364449e-09,3.720664e-07,3.154298e+07,3.099298e+07,1.411274e+07
1.148771e-07,5.436898e-09,7.457224e-07,6.093893e-08,3.416605e+06,1.214651e+07,5.493853e+07
9.931697e-09,4.960460e-08,1.376905e-07,5.183364e-07,2.704184e+07,1.242545e+07,6.236389e+06
1.002940e-07,1.068010e-09,3.921702e-07,5.488464e-07,5.042260e+06,6.567473e+06,4.130351e+07
4.433361e-09,7.561078e-08,4.724910e-07,2.055630e-09,2.184926e+07,7.812776e+07,8.021131e+07
1.220255e-09,3.277407e-09,9.616597e-09,2.035046e-07,2.919201e+08,1.556045e+08,3.872110e+07
1.588648e-09,3.824045e-08,3.024276e-07,2.026149e-07,4.562212e+07,1.438525e+07,1.136064e+07
1.192055e-07,1.445571e-09,1.676619e-09,5.874693e-09,7.073503e+07,7.971421e+07,3.431529e+08
